	

    Time    Volt    Ampere
    0.1333  9.77917 0.147442
    0.13335 9.76    0.147583
    0.1334  9.75667 0.14745
    0.13345 9.75    0.147417
    0.1335  9.76417 0.147667
    0.13355 9.765   0.147817
    0.1336  9.75833 0.147667
    0.13365 9.76417 0.1477
    0.1337  9.75    0.147783
    0.13375 9.7625  0.147717
    0.1338  9.765   0.147583
    0.13385 9.76833 0.147267
    0.1339  9.75833 0.147275
    0.13395 9.75083 0.147533
    0.134   9.77333 0.14735
    0.13405 9.7625  0.147033
    0.1341  9.76417 0.147258
    0.13415 9.75583 0.147558
    0.1342  9.7575  0.14755
    0.13425 9.76167 0.147542
    0.1343  9.765   0.1476
    0.13435 9.77333 0.147758
    0.1344  9.755   0.147892
    0.13445 9.75833 0.147842
    0.1345  9.755   0.1476
    0.13455 9.7675  0.147758
    0.1346  9.765   0.147917
    0.13465 9.75833 0.147583
    0.1347  9.7675  0.147258
    0.13475 9.75583 0.14735
    0.1348  9.76333 0.14745
    0.13485 9.75833 0.1474
    0.1349  9.76333 0.14745
    0.13495 9.75667 0.147642
    0.135   9.75417 0.147775
    0.13505 9.76833 0.147767
    0.1351  9.76333 0.147433
    0.13515 9.77083 0.14735
    0.1352  9.75583 0.147717
    0.13525 9.75833 0.14775
    0.1353  9.75833 0.147525
    0.13535 9.76417 0.147483
    0.1354  9.77333 0.147717
    0.13545 9.75833 0.147908
    0.1355  9.76    0.147833
    0.13555 9.75167 0.1477
    0.1356  9.76417 0.1477
    0.13565 9.76417 0.147725
    0.1357  9.76167 0.147483
    0.13575 9.76    0.147133
    0.1358  9.74667 0.14735
    0.13585 9.765   0.147592
    0.1359  9.7625  0.147433
    0.13595 9.76583 0.14735
    0.136   9.755   0.147358
    0.13605 9.75583 0.147542
    0.1361  9.76167 0.147717
    0.13615 9.75583 0.147708
    0.1362  9.7625  0.147433
    0.13625 9.75417 0.147592
    0.1363  9.76167 0.147742
    0.13635 9.755   0.147492
    0.1364  9.7675  0.147383
    0.13645 9.7675  0.147542
    0.1365  9.75167 0.147567
    0.13655 9.75583 0.147358
    0.1366  9.755   0.147083
    0.13665 9.77167 0.147133
    0.1367  9.765   0.1473
    0.13675 9.76083 0.147533
    0.1368  9.765   0.147325
    0.13685 9.74833 0.147267
    0.1369  9.76583 0.14755
    0.13695 9.765   0.147783
    0.137   9.77083 0.147733
    0.13705 9.75667 0.147833
    0.1371  9.755   0.147917
    0.13715 9.76333 0.147883
    0.1372  9.75833 0.147733
    0.13725 9.76417 0.147417
    0.1373  9.755   0.147467
    0.13735 9.7575  0.1476
    0.1374  9.75833 0.147408
    0.13745 9.76583 0.147033
    0.1375  9.76583 0.147167
    0.13755 9.75    0.147483
    0.1376  9.75583 0.147542
    0.13765 9.75167 0.1476
    0.1377  9.76833 0.147808
    0.13775 9.7625  0.147833
    0.1378  9.76    0.147925
    0.13785 9.755   0.14795
    0.1379  9.7425  0.1476
    0.13795 9.7675  0.147833
    0.138   9.7625  0.147842
    0.13805 9.76417 0.14755
    0.1381  9.75167 0.147325
    0.13815 9.755   0.1475
    0.1382  9.76333 0.147625
    0.13825 9.76    0.147525
    0.1383  9.77167 0.147342
    0.13835 9.75167 0.147433
    0.1384  9.75833 0.147558
    0.13845 9.76    0.147683
    0.1385  9.76583 0.147567
    0.13855 9.765   0.1475
    0.1386  9.74833 0.147883
    0.13865 9.75917 0.14785
    0.1387  9.75167 0.147508
    0.13875 9.77083 0.147483
    0.1388  9.76333 0.147667
    0.13885 9.76    0.147758
    0.1389  9.755   0.147608
    0.13895 9.74917 0.147367
    0.139   9.7725  0.147408
    0.13905 9.75833 0.147592
    0.1391  9.76833 0.147525
    0.13915 9.75583 0.147375
    0.1392  9.76    0.147567
    0.13925 9.76417 0.147692
    0.1393  9.76167 0.147458
    0.13935 9.77417 0.147283
    0.1394  9.75417 0.147342
    0.13945 9.75667 0.147467
    0.1395  9.755   0.147583
    0.13955 9.76833 0.147692
    0.1396  9.76833 0.147467
    0.13965 9.75917 0.147708
    0.1397  9.76333 0.148033
    0.13975 9.75417 0.147783
    0.1398  9.76833 0.147708
    0.13985 9.76583 0.147758
    0.1399  9.76333 0.1477
    0.13995 9.75167 0.14755
    0.14    9.755   0.147342
    0.14005 9.7725  0.147367
    0.1401  9.7675  0.147475
    0.14015 9.76833 0.147458
    0.1402  9.74917 0.1472
    0.14025 9.75667 0.147167
    0.1403  9.76    0.147583
    0.14035 9.76417 0.14785
    0.1404  9.77583 0.147817
    0.14045 9.75417 0.14795
    0.1405  9.75667 0.148067
    0.14055 9.75583 0.148025
    0.1406  9.7675  0.147808
    0.14065 9.76833 0.14745
    0.1407  9.75583 0.1474
    0.14075 9.7625  0.14765
    0.1408  9.75417 0.14755
    0.14085 9.77167 0.1472
    0.1409  9.76917 0.147358
    0.14095 9.76167 0.147558
    0.141   9.75667 0.147425
    0.14105 9.75167 0.147292
    0.1411  9.77333 0.147383
    0.14115 9.76583 0.147533
    0.1412  9.765   0.147708
    0.14125 9.75083 0.147725
    0.1413  9.75167 0.1477
    0.14135 9.76167 0.147883
    0.1414  9.76167 0.14805
    0.14145 9.77417 0.147717
    0.1415  9.75167 0.1473
    0.14155 9.7575  0.147558
    0.1416  9.75667 0.147617
    0.14165 9.76917 0.14735
    0.1417  9.76917 0.147267
    0.14175 9.74917 0.147283
    0.1418  9.76083 0.147408
    0.14185 9.75583 0.147542
    0.1419  9.77167 0.1474
    0.14195 9.76583 0.147483
    0.142   9.76    0.147733
    0.14205 9.75583 0.147817
    0.1421  9.74667 0.147683
    0.14215 9.76667 0.147617
    0.1422  9.7625  0.147883
    0.14225 9.765   0.147867
    0.1423  9.75333 0.147658
    0.14235 9.75333 0.147525
    0.1424  9.765   0.147492
    0.14245 9.75833 0.147675
    0.1425  9.765   0.147733
    0.14255 9.75417 0.147425
    0.1426  9.755   0.147583
    0.14265 9.7575  0.147733
    0.1427  9.7675  0.147567
    0.14275 9.76833 0.147417
    0.1428  9.74667 0.147567
    0.14285 9.75667 0.14765
    0.1429  9.75333 0.147658
    0.14295 9.76833 0.14755
    0.143   9.76417 0.147517
    0.14305 9.75917 0.147608
    0.1431  9.75667 0.147808
    0.14315 9.74333 0.147633
    0.1432  9.76833 0.147392
    0.14325 9.7675  0.147667
    0.1433  9.76417 0.147833
    0.14335 9.75583 0.147608
    0.1434  9.75667 0.14755
    0.14345 9.7675  0.147617
    0.1435  9.75333 0.147592
    0.14355 9.76833 0.147475
    0.1436  9.7525  0.1473
    0.14365 9.75667 0.147267
    0.1437  9.75583 0.147475
    0.14375 9.765   0.147625
    0.1438  9.77    0.147417
    0.14385 9.74417 0.147433
    0.1439  9.75833 0.147733
    0.14395 9.755   0.147892
    0.144   9.765   0.147842
    0.14405 9.76167 0.147733
    0.1441  9.75917 0.147767
    0.14415 9.75833 0.147692
    0.1442  9.7425  0.147567
    0.14425 9.7675  0.147217
    0.1443  9.76417 0.147225
    0.14435 9.765   0.147467
    0.1444  9.7525  0.1473
    0.14445 9.75167 0.146975
    0.1445  9.76833 0.14715
    0.14455 9.75667 0.14735
    0.1446  9.76917 0.147525
    0.14465 9.75167 0.147758
    0.1447  9.7575  0.14775
    0.14475 9.75833 0.147892
    0.1448  9.76833 0.147867
    0.14485 9.76917 0.147667
    0.1449  9.74667 0.147467
    0.14495 9.75917 0.1477
    0.145   9.755   0.147875
    0.14505 9.7725  0.147517
    0.1451  9.765   0.147242
    0.14515 9.75917 0.147392
    0.1452  9.75833 0.147417
    0.14525 9.74667 0.147458
    0.1453  9.77167 0.147508
    0.14535 9.7625  0.14745
    0.1454  9.76417 0.147758
    0.14545 9.7525  0.147883
    0.1455  9.75583 0.147583
    0.14555 9.765   0.147683
    0.1456  9.75667 0.147942
    0.14565 9.765   0.147892
    0.1457  9.75    0.147642
    0.14575 9.75833 0.147367
    0.1458  9.755   0.147483
    0.14585 9.76417 0.1476
    0.1459  9.76167 0.147483
    0.14595 9.75167 0.147225
    0.146   9.76583 0.147317
    0.14605 9.755   0.147583
    0.1461  9.7675  0.147458
    0.14615 9.7625  0.147275
    0.1462  9.75917 0.147567
    0.14625 9.75167 0.147783
    0.1463  9.7575  0.147683
    0.14635 9.77417 0.147608
    0.1464  9.76417 0.147483
    0.14645 9.7625  0.147583
    0.1465  9.755   0.147817
    0.14655 9.75833 0.1476
    0.1466  9.76167 0.14745
    0.14665 9.765   0.147658
    0.1467  9.77333 0.147725
    0.14675 9.75167 0.14755
    0.1468  9.75667 0.147392
    0.14685 9.76    0.147517
    0.1469  9.7675  0.147542
    0.14695 9.765   0.147433
    0.147   9.75417 0.147358
    0.14705 9.76583 0.147383
    0.1471  9.75833 0.147625
    0.14715 9.76833 0.147842
    0.1472  9.76167 0.147592
    0.14725 9.76083 0.147558
    0.1473  9.75    0.14785
    0.14735 9.755   0.147758
    0.1474  9.7725  0.147775
    0.14745 9.76333 0.147833
    0.1475  9.76083 0.147958
    0.14755 9.75    0.148
    0.1476  9.7575  0.147733
    0.14765 9.76167 0.147433
    0.1477  9.76667 0.147517
    0.14775 9.77417 0.14765
    0.1478  9.74583 0.147442
    0.14785 9.7575  0.147175
    0.1479  9.7575  0.147383
    0.14795 9.76833 0.147667
    0.148   9.76333 0.147725
    0.14805 9.75667 0.147683
    0.1481  9.7575  0.147567
    0.14815 9.74917 0.147667
    0.1482  9.77    0.14795
    0.14825 9.76    0.14785
    0.1483  9.76167 0.147583
    0.14835 9.75167 0.147833
    0.1484  9.75583 0.147858
    0.14845 9.76667 0.147642
    0.1485  9.755   0.147333
    0.14855 9.76333 0.14735
    0.1486  9.7525  0.14745
    0.14865 9.76    0.147417
    0.1487  9.7625  0.147225
    0.14875 9.76833 0.147333
    0.1488  9.76833 0.147633
    0.14885 9.74333 0.14795
    0.1489  9.75833 0.147833
    0.14895 9.76417 0.147908
    0.149   9.77083 0.148125
    0.14905 9.765   0.147967
    0.1491  9.75833 0.147717
    0.14915 9.75833 0.1476
    0.1492  9.74833 0.147692
    0.14925 9.76833 0.147825
    0.1493  9.76167 0.147617
    0.14935 9.76167 0.147217
    0.1494  9.75417 0.147258
    0.14945 9.75833 0.147475
    0.1495  9.76583 0.147475
    0.14955 9.75667 0.14745
    0.1496  9.76    0.14775
    0.14965 9.74667 0.147867
    0.1497  9.76    0.147725
    0.14975 9.76    0.147567
    0.1498  9.76583 0.147583
    0.14985 9.7625  0.147758
    0.1499  9.74583 0.147942
    0.14995 9.75833 0.147717
    0.15    9.7575  0.147508
    0.15005 9.77083 0.147742
    0.1501  9.76333 0.147783
    0.15015 9.7575  0.147425
    0.1502  9.75833 0.147375
    0.15025 9.74833 0.147483
    0.1503  9.77167 0.147525
    0.15035 9.7625  0.147508
    0.1504  9.76083 0.147417
    0.15045 9.75333 0.147467
    0.1505  9.75583 0.147725
    0.15055 9.76833 0.147675
    0.1506  9.75667 0.147425
    0.15065 9.7675  0.147517
    0.1507  9.74917 0.147683
    0.15075 9.75583 0.147792
    0.1508  9.76083 0.147625
    0.15085 9.76417 0.14755
    0.1509  9.765   0.147592
    0.15095 9.74167 0.14755
    0.151   9.7575  0.147575
    0.15105 9.75583 0.147367
    0.1511  9.77    0.1474
    0.15115 9.76    0.147675
    0.1512  9.75583 0.147508
    0.15125 9.76    0.147275
    0.1513  9.74833 0.147475
    0.15135 9.77167 0.147617
    0.1514  9.76083 0.147567
    0.15145 9.76083 0.147433
    0.1515  9.755   0.147492
    0.15155 9.75667 0.147658
    0.1516  9.76917 0.147867
    0.15165 9.76    0.147858
    0.1517  9.7675  0.147717
    0.15175 9.7525  0.14785
    0.1518  9.75833 0.147992
    0.15185 9.76333 0.147583
    0.1519  9.765   0.147358
    0.15195 9.77    0.147533
    0.152   9.75083 0.147425
    0.15205 9.75917 0.147308
    0.1521  9.75667 0.147133
    0.15215 9.77    0.147158
    0.1522  9.76167 0.147483
    0.15225 9.7525  0.147683
    0.1523  9.76083 0.1476
    0.15235 9.7575  0.147667
    0.1524  9.765   0.147975
    0.15245 9.76083 0.14795
    0.1525  9.76    0.14765
    0.15255 9.75333 0.147592
    0.1526  9.7575  0.147742
    0.15265 9.77667 0.147608
    0.1527  9.76417 0.147425
    0.15275 9.76167 0.147208
    0.1528  9.7525  0.147242
    0.15285 9.7575  0.14745
    0.1529  9.76167 0.147367
    0.15295 9.76417 0.146942
    0.153   9.775   0.1472
    0.15305 9.7525  0.147642
    0.1531  9.75583 0.147683
    0.15315 9.75833 0.147683
    0.1532  9.76833 0.147825
    0.15325 9.76333 0.1479
    0.1533  9.75333 0.147858
    0.15335 9.765   0.147575
    0.1534  9.7575  0.147275
    0.15345 9.77083 0.147458
    0.1535  9.76083 0.147567
    0.15355 9.75917 0.147367
    0.1536  9.75417 0.147175
    0.15365 9.755   0.14745
    0.1537  9.77583 0.147483
    0.15375 9.76    0.147325
    0.1538  9.76    0.147333
    0.15385 9.75    0.147392
    0.1539  9.75667 0.147433
    0.15395 9.76417 0.147567
    0.154   9.76083 0.147317
    0.15405 9.77167 0.147342
    0.1541  9.74833 0.147725
    0.15415 9.755   0.147817
    0.1542  9.75917 0.147592
    0.15425 9.76583 0.147475
    0.1543  9.765   0.147575
    0.15435 9.75083 0.1476
    0.1544  9.765   0.147642
    0.15445 9.75667 0.147592
    0.1545  9.77    0.147617
    0.15455 9.76083 0.1476
    0.1546  9.7575  0.147575
    0.15465 9.755   0.147275
    0.1547  9.74917 0.147475
    0.15475 9.77583 0.14775
    0.1548  9.76167 0.147525
    0.15485 9.76083 0.147392
    0.1549  9.75583 0.147483
    0.15495 9.75583 0.147658
    0.155   9.76333 0.147792
    0.15505 9.76    0.14775
    0.1551  9.77167 0.147592
    0.15515 9.75083 0.147717
    0.1552  9.76    0.147758
    0.15525 9.76083 0.147567
    0.1553  9.7675  0.147317
    0.15535 9.765   0.147508
    0.1554  9.75417 0.147517
    0.15545 9.76333 0.147183
    0.1555  9.7575  0.147083
    0.15555 9.76833 0.147225
    0.1556  9.7625  0.14745
    0.15565 9.76333 0.147542
    0.1557  9.7575  0.147333
    0.15575 9.75417 0.147317
    0.1558  9.77417 0.147683
    0.15585 9.7625  0.147883
    0.1559  9.76083 0.147758
    0.15595 9.7525  0.147783
    0.156   9.75833 0.147992
    0.15605 9.765   0.147858
    0.1561  9.75917 0.147575
    0.15615 9.77    0.147325
    0.1562  9.7475  0.147333
    0.15625 9.7625  0.147525
    0.1563  9.76    0.147442
    0.15635 9.76917 0.147133
    0.1564  9.76333 0.147308
    0.15645 9.74833 0.147567
    0.1565  9.76167 0.147633
    0.15655 9.755   0.147458
    0.1566  9.77083 0.147658
    0.15665 9.76167 0.14775
    0.1567  9.75917 0.14765
    0.15675 9.755   0.14765
    0.1568  9.7475  0.14755
    0.15685 9.77667 0.147717
    0.1569  9.76333 0.147875
    0.15695 9.76083 0.147508
    0.157   9.75    0.147192
    0.15705 9.76    0.147417
    0.1571  9.7675  0.147492
    0.15715 9.76083 0.147483
    0.1572  9.77    0.147392
    0.15725 9.7525  0.1476
    0.1573  9.75917 0.147725
    0.15735 9.75917 0.147692
    0.1574  9.76833 0.14755
    0.15745 9.765   0.147542
    0.1575  9.74917 0.147817
    0.15755 9.75917 0.147883
    0.1576  9.76083 0.147467
    0.15765 9.76917 0.147442
    0.1577  9.7625  0.147783
    0.15775 9.75917 0.147642
    0.1578  9.755   0.1475
    0.15785 9.75333 0.147267
    0.1579  9.77167 0.14735
    0.15795 9.7625  0.147458
    0.158   9.76167 0.1474
    0.15805 9.75167 0.1473
    0.1581  9.76    0.147417
    0.15815 9.76833 0.147683
    0.1582  9.76    0.147525
    0.15825 9.76417 0.147267
    0.1583  9.755   0.147508
    0.15835 9.75917 0.147733
    0.1584  9.76167 0.147717
    0.15845 9.76833 0.147758
    0.1585  9.76583 0.147617
    0.15855 9.74417 0.147675
    0.1586  9.75833 0.147842
    0.15865 9.75583 0.147683
    0.1587  9.77167 0.147425
    0.15875 9.76167 0.147583
    0.1588  9.755   0.147592
    0.15885 9.75667 0.147375
    0.1589  9.74833 0.147258
    0.15895 9.77167 0.147425
    0.159   9.7625  0.147492
    0.15905 9.765   0.147442
    0.1591  9.75333 0.1473
    0.15915 9.7575  0.147325
    0.1592  9.77083 0.147575
    0.15925 9.75667 0.147867
    0.1593  9.76333 0.147842
    0.15935 9.7525  0.147792
    0.1594  9.76    0.148033
    0.15945 9.76167 0.147892
    0.1595  9.7675  0.147517
    0.15955 9.77167 0.147367
    0.1596  9.75417 0.147408
    0.15965 9.76    0.1474
    0.1597  9.7625  0.14735
    0.15975 9.77167 0.147075
    0.1598  9.765   0.147142
    0.15985 9.755   0.147517
    0.1599  9.7625  0.147567
    0.15995 9.7525  0.147458
    0.16    9.76583 0.147608
    0.16005 9.76083 0.147817
    0.1601  9.7625  0.147808
    0.16015 9.755   0.147725
    0.1602  9.755   0.147792
    0.16025 9.77333 0.14775
    0.1603  9.7625  0.147692
    0.16035 9.76167 0.147508
    0.1604  9.75083 0.147125
    0.16045 9.75583 0.14735
    0.1605  9.76167 0.147517
    0.16055 9.7625  0.14725
    0.1606  9.77083 0.147158
    0.16065 9.75167 0.147375
    0.1607  9.76    0.147542
    0.16075 9.75667 0.147583
    0.1608  9.76583 0.147533
    0.16085 9.76167 0.1476
    0.1609  9.7575  0.147725
    0.16095 9.765   0.147808
    0.161   9.75667 0.147583
    0.16105 9.77167 0.147483
    0.1611  9.76333 0.147917
    0.16115 9.76083 0.147933
    0.1612  9.75667 0.147633
    0.16125 9.75333 0.147525
    0.1613  9.77417 0.147558
    0.16135 9.76    0.147525
    0.1614  9.76417 0.147583
    0.16145 9.75167 0.147533
    0.1615  9.75667 0.147692
    0.16155 9.76167 0.14785
    0.1616  9.76167 0.147775
    0.16165 9.77    0.147508
    0.1617  9.75    0.147658
    0.16175 9.75833 0.147858
    0.1618  9.75917 0.14775
    0.16185 9.7675  0.14745
    0.1619  9.76417 0.147492
    0.16195 9.74833 0.147575
    0.162   9.76583 0.147658
    0.16205 9.75667 0.1476
    0.1621  9.77    0.147433
    0.16215 9.76083 0.147525
    0.1622  9.75833 0.1477
    0.16225 9.75667 0.1475
    0.1623  9.7525  0.147383
    0.16235 9.77667 0.147725
    0.1624  9.76167 0.147667
    0.16245 9.765   0.147433
    0.1625  9.75083 0.147317
    0.16255 9.75667 0.147408
    0.1626  9.76417 0.147683
    0.16265 9.75667 0.147817
    0.1627  9.76583 0.14765
    0.16275 9.75    0.147592
    0.1628  9.7575  0.14785
    0.16285 9.7575  0.147967
    0.1629  9.7675  0.147758
    0.16295 9.76333 0.14765
    0.163   9.7475  0.147808
    0.16305 9.76167 0.1477
    0.1631  9.75667 0.147542
    0.16315 9.76917 0.147392
    0.1632  9.76167 0.147292
    0.16325 9.75917 0.147525
    0.1633  9.7575  0.147467
    0.16335 9.75083 0.147125
    0.1634  9.77167 0.147317
    0.16345 9.76167 0.147583
    0.1635  9.76167 0.147767
    0.16355 9.755   0.147708
    0.1636  9.7575  0.147775
    0.16365 9.765   0.14795
    0.1637  9.76083 0.147875
    0.16375 9.7675  0.14775
    0.1638  9.75417 0.147483
    0.16385 9.76    0.147533
    0.1639  9.75833 0.147683
    0.16395 9.76583 0.147417
    0.164   9.7675  0.147017
    0.16405 9.74667 0.14725
    0.1641  9.755   0.147467
    0.16415 9.75667 0.147567
    0.1642  9.76833 0.147608
    0.16425 9.76417 0.147692
    0.1643  9.75917 0.147783
    0.16435 9.76    0.147858
    0.1644  9.74917 0.14775
    0.16445 9.76917 0.147717
    0.1645  9.7625  0.147883
    0.16455 9.76083 0.147858
    0.1646  9.755   0.147508
    0.16465 9.75583 0.147358
    0.1647  9.76833 0.147575
    0.16475 9.75583 0.147458
    0.1648  9.76333 0.147275
    0.16485 9.75167 0.147108
    0.1649  9.76    0.147192
    0.16495 9.76167 0.147292
    0.165   9.76833 0.147425
    0.16505 9.76667 0.147383
    0.1651  9.74833 0.147617
    0.16515 9.76    0.147967
    0.1652  9.7575  0.147767
    0.16525 9.77167 0.147417
    0.1653  9.76333 0.147525
    0.16535 9.75833 0.147683
    0.1654  9.75667 0.147683
    0.16545 9.75    0.147608
    0.1655  9.76833 0.147433
    0.16555 9.765   0.147567
    0.1656  9.76167 0.147667
    0.16565 9.755   0.147592
    0.1657  9.75833 0.147367
    0.16575 9.7675  0.147583
    0.1658  9.75667 0.147725
    0.16585 9.76333 0.147433
    0.1659  9.75417 0.147325
    0.16595 9.7575  0.147467
    0.166   9.76333 0.147567
    0.16605 9.76583 0.147675
    0.1661  9.7675  0.147592
    0.16615 9.745   0.1474
    0.1662  9.75833 0.147692
    0.16625 9.755   0.147883
    0.1663  9.77083 0.1478
    0.16635 9.76167 0.147792
    0.1664  9.75417 0.147925
    0.16645 9.76    0.147842
    0.1665  9.74833 0.147592
    0.16655 9.76667 0.147442
    0.1666  9.76167 0.147517
    0.16665 9.765   0.147492
    0.1667  9.75417 0.147517
    0.16675 9.75667 0.147275
    0.1668  9.77167 0.14735
    0.16685 9.75833 0.147817
    0.1669  9.765   0.147883
    0.16695 9.75333 0.147742
    0.167   9.75833 0.147925
    0.16705 9.76083 0.147983
    0.1671  9.76583 0.14795
    0.16715 9.765   0.1478
    0.1672  9.74667 0.14755
    0.16725 9.76083 0.147642
    0.1673  9.7575  0.147642
    0.16735 9.76833 0.147392
    0.1674  9.76333 0.147075
    0.16745 9.75583 0.147225
    0.1675  9.7625  0.147508
    0.16755 9.75583 0.147242
    0.1676  9.77    0.147125
    0.16765 9.76167 0.1475
    0.1677  9.7625  0.147808
    0.16775 9.75583 0.147892
    0.1678  9.75917 0.147833
    0.16785 9.77583 0.147767
    0.1679  9.76583 0.147917
    0.16795 9.765   0.147967
    0.168   9.74917 0.147583
    0.16805 9.755   0.147392
    0.1681  9.76333 0.14765
    0.16815 9.7625  0.147617
    0.1682  9.77167 0.1473
    0.16825 9.75417 0.147183
    0.1683  9.76083 0.147383
    0.16835 9.76083 0.14755
    0.1684  9.7675  0.147583
    0.16845 9.765   0.14755
    0.1685  9.75    0.1477
    0.16855 9.76333 0.148067
    0.1686  9.75667 0.147967
    0.16865 9.77    0.147608
    0.1687  9.76333 0.147692
    0.16875 9.76    0.147975
    0.1688  9.75667 0.1478
    0.16885 9.75583 0.14765
    0.1689  9.77333 0.147608
    0.16895 9.76417 0.147633
    0.169   9.76333 0.147858
    0.16905 9.75167 0.147892
    0.1691  9.75833 0.147692
    0.16915 9.765   0.1478
    0.1692  9.765   0.147775
    0.16925 9.77083 0.14755
    0.1693  9.75417 0.147375
    0.16935 9.75833 0.14765
    0.1694  9.75833 0.147808
    0.16945 9.76833 0.147717
    0.1695  9.765   0.1476
    0.16955 9.755   0.147667
    0.1696  9.76583 0.14775
    0.16965 9.7575  0.147967
    0.1697  9.77167 0.147717
    0.16975 9.76    0.147433
    0.1698  9.75833 0.147675
    0.16985 9.755   0.147658
    0.1699  9.755   0.147608
    0.16995 9.77667 0.14745
    0.17    9.76167 0.147467
    0.17005 9.76333 0.147542
    0.1701  9.74917 0.14745
    0.17015 9.76    0.147283
    0.1702  9.76167 0.147325
    0.17025 9.765   0.147567
    0.1703  9.7725  0.147708
    0.17035 9.74917 0.147442
    0.1704  9.75833 0.147525
    0.17045 9.76    0.147842
    0.1705  9.77083 0.147825
    0.17055 9.76667 0.1478
    0.1706  9.74917 0.147783
    0.17065 9.76583 0.147792
    0.1707  9.755   0.147825
    0.17075 9.77167 0.1476
    0.1708  9.76    0.14725
    0.17085 9.75917 0.147392
    0.1709  9.75417 0.147567
    0.17095 9.75667 0.147417
    0.171   9.775   0.147208
    0.17105 9.7625  0.1475
    0.1711  9.76167 0.147817
    0.17115 9.74667 0.14775
    0.1712  9.76    0.147742
    0.17125 9.76333 0.14775
    0.1713  9.7625  0.147833
    0.17135 9.7725  0.147942
    0.1714  9.75417 0.147792
    0.17145 9.76    0.147692
    0.1715  9.76    0.147892
    0.17155 9.76917 0.147833
    0.1716  9.765   0.147367
    0.17165 9.7575  0.14715
    0.1717  9.76167 0.1472
    0.17175 9.75    0.147283
    0.1718  9.77167 0.147358
    0.17185 9.7625  0.147233
    0.1719  9.76167 0.147417
    0.17195 9.75083 0.147817
    0.172   9.7575  0.147908
    0.17205 9.77167 0.147783
    0.1721  9.75167 0.147875
    0.17215 9.76167 0.148108
    0.1722  9.74833 0.1478
    0.17225 9.75917 0.147425
    0.1723  9.76333 0.147383
    0.17235 9.76583 0.147433
    0.1724  9.765   0.147483
    0.17245 9.74167 0.147358
    0.1725  9.76    0.147125
    0.17255 9.75833 0.147292
    0.1726  9.77167 0.147567
    0.17265 9.76167 0.147417
    0.1727  9.7575  0.147375
    0.17275 9.75833 0.1477
    0.1728  9.74667 0.147733
    0.17285 9.77333 0.14755
    0.1729  9.76083 0.147517
    0.17295 9.76083 0.147583
    0.173   9.75167 0.147783
    0.17305 9.75583 0.147917
    0.1731  9.7725  0.147683
    0.17315 9.75667 0.147533
    0.1732  9.7625  0.147675
    0.17325 9.75    0.147858
    0.1733  9.76167 0.147733
    0.17335 9.76417 0.147683
    0.1734  9.77083 0.147725
    0.17345 9.76333 0.147608
    0.1735  9.7425  0.147533
    0.17355 9.76083 0.147433
    0.1736  9.76    0.147433
    0.17365 9.775   0.147725
    0.1737  9.76    0.147775
    0.17375 9.75583 0.147492
    0.1738  9.75583 0.147625
    0.17385 9.74667 0.147975
    0.1739  9.765   0.148
    0.17395 9.76333 0.148008
    0.174   9.76333 0.147975
    0.17405 9.75167 0.1479
    0.1741  9.7575  0.147792
    0.17415 9.77    0.147517
    0.1742  9.75917 0.147233
    0.17425 9.7675  0.147375
    0.1743  9.75167 0.147583
    0.17435 9.76    0.147392
    0.1744  9.76417 0.147142
    0.17445 9.77167 0.14745
    0.1745  9.76333 0.1476
    0.17455 9.74833 0.147542
    0.1746  9.7675  0.147508
    0.17465 9.75583 0.1476
    0.1747  9.77    0.147817
    0.17475 9.76    0.14805
    0.1748  9.75667 0.147883
    0.17485 9.75333 0.147775
    0.1749  9.75667 0.147967
    0.17495 9.775   0.147917
    0.175   9.75917 0.147592
    0.17505 9.7625  0.147317
    0.1751  9.75    0.147417
    0.17515 9.76083 0.147467
    0.1752  9.77167 0.147333
    0.17525 9.76083 0.147217
    0.1753  9.7675  0.147358
    0.17535 9.75417 0.147708
    0.1754  9.76167 0.147825
    0.17545 9.76083 0.147675
    0.1755  9.7675  0.14795
    0.17555 9.76    0.1482
    0.1756  9.75333 0.147992
    0.17565 9.76083 0.147817
    0.1757  9.75417 0.147775
    0.17575 9.77417 0.147783
    0.1758  9.76    0.147825
    0.17585 9.75833 0.147667
    0.1759  9.75667 0.147392
    0.17595 9.76    0.14755
    0.176   9.77833 0.147642
    0.17605 9.755   0.147592
    0.1761  9.76167 0.147558
    0.17615 9.74917 0.147917
    0.1762  9.76167 0.148025
    0.17625 9.765   0.147833
    0.1763  9.76667 0.147733
    0.17635 9.765   0.147817
    0.1764  9.74667 0.147883
    0.17645 9.76167 0.147908
    0.1765  9.76083 0.147567
    0.17655 9.77083 0.147433
    0.1766  9.75833 0.147683
    0.17665 9.75083 0.147617
    0.1767  9.76333 0.147358
    0.17675 9.75333 0.1473
    0.1768  9.77167 0.147508
    0.17685 9.75917 0.14765
    0.1769  9.76    0.147592
    0.17695 9.755   0.147458
    0.177   9.76333 0.147583
    0.17705 9.77167 0.147725
    0.1771  9.75417 0.147658
    0.17715 9.76    0.147342
    0.1772  9.7525  0.147508
    0.17725 9.765   0.1478
    0.1773  9.76167 0.147608
    0.17735 9.76417 0.147483
    0.1774  9.76    0.147583
    0.17745 9.745   0.147675
    0.1775  9.75833 0.147917
    0.17755 9.76083 0.147925
    0.1776  9.77167 0.147625
    0.17765 9.7575  0.147733
